VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
CHICAGO METRO CONSTRUCTION D/B/A ARLINGTON GLASS & MIRROR CO.,MAINTENANCE & REPAIRS,418.08,4/26/2019
VERITEXT CHICAGO REPORTING CO.,LEGAL COSTS,559.50,4/30/2019
CHICAGO URBAN LEAGUE,CONTRACTUAL SERVICES,15000.00,4/30/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,45237.48,6/14/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,701.65,5/31/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,1467.76,6/18/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,528.17,7/3/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,217363.12,7/3/2019
JOHNSON CONTROLS FIRE PROTECTION LP,MAINTENANCE & REPAIRS,55.50,7/8/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,15590.17,7/29/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,16151.88,9/16/2019
BARBARA CARDINE,CREDITS,20.00,8/16/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,1050.40,8/20/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,478.50,9/17/2019
"ORACLE AMERICA, INC.",MAINTENANCE & REPAIRS,77499.99,9/27/2019
BRE RIVER NORTH POINT OWNER,FACILITY RENTAL,52250.27,10/1/2019
HOTEL EDISON,TRAVEL & MEETING EXPENSE,949.27,10/1/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,16257.58,10/23/2019
"JOHNSON CONTROLS, INC.",MAINTENANCE & REPAIRS,5256.00,10/25/2019
GENUINE PARTS COMPANY (NAPA),TRAVEL & MEETING EXPENSE,28211.33,11/20/2019
MAGGIANO'S LITTLE ITALY,TRAVEL & MEETING EXPENSE,3886.20,11/13/2019
BUILDERS CHICAGO CORPORATION,MAINTENANCE & REPAIRS,1401.40,12/27/2019
UNITEC PARTS CO.,DIRECT PURCHASES,11229.28,2/14/2019
PNC BANK,GENERAL EXPENSES,20.99,2/20/2019
"SAF-T-GARD INTERNATIONAL, INC.",CONTRACTUAL SERVICES,451.20,3/19/2019
MINE SAFETY APPLIANCES CO. (MSA),GENERAL EXPENSES,6060.00,3/14/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,1840.00,4/10/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",DIRECT PURCHASES,1091.55,4/8/2019
COMPUTER AID INC,TECHNOLOGY SERVICES,509344.52,6/7/2019
LOEWS MINNEAPOLIS HOTEL,TRAVEL & MEETING EXPENSE,1025.16,6/7/2019
NORTHERN ILLINOIS GAS,UTILITIES EXPENSE,1158.41,6/26/2019
DYNEGY ENERGY SERVICES,UTILITIES EXPENSE,386903.01,8/9/2019
PACER SERVICE CENTER,GENERAL EXPENSES,269.60,7/18/2019
"SPRINT SOLUTIONS, INC.",UTILITIES EXPENSE,33410.42,7/18/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,12150.98,8/16/2019
"AUTOMATIC FIRE CONTROLS, INC.",MAINTENANCE & REPAIRS,3000.00,10/31/2019
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,3198.45,11/8/2019
YOURMEMBERSHIP.COM INC,ADVERTISING & PROMOTION,220.00,11/22/2019
ANITA M. ROWE,LEGAL COSTS,1200.00,1/18/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,1000.00,2/15/2019
"PROTANIC, INC.",MAINTENANCE & REPAIRS,4211.30,1/29/2019
"Powell Electrical Systems, Inc.",CONTRACTUAL SERVICES,269.76,2/14/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,6.50,4/30/2019
CALIBER PACKAGING LLC,MAINTENANCE & REPAIRS,911.35,5/1/2019
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,22006.38,6/25/2019
CHICAGO ORTHOPEDIC SPORTS MEDICINE,ADMINISTRATION & HR,750.00,7/16/2019
"HITACHI RAIL STS USA, INC.",DIRECT PURCHASES,3380.00,9/20/2019
RUSSELL R. ROGERS,CONTRACTUAL SERVICES,11250.00,9/6/2019
A.G.A.D PEST CONTROL INC,MAINTENANCE & REPAIRS,1600.00,10/16/2019
EVERGREEN PARK RED LIGHT,GENERAL EXPENSES,100.00,10/31/2019
"*ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,1185.11,11/8/2019
"AMERESCO, INC.",CONSULTING,14730.00,4/30/2019
UNITED PARCEL SERVICE,TRAVEL & MEETING EXPENSE,1040.10,4/18/2019
US BANK,FINANCIAL & TREAS SVCS,500.00,5/23/2019
TAFT STETTINIUS & HOLLISTER LLP,CONTRACTUAL SERVICES,10.00,12/12/2019
BLAZEN ILLUMINATIONS LLC,CONTRACTUAL SERVICES,500.00,12/31/2019
"LAICON, INC.",CONSULTING,2410.00,3/12/2019
STEVEN M BIERIG,LEGAL COSTS,320.00,2/26/2019
RECORD COPY SERVICES CO.,ADMINISTRATION & HR,39.75,5/7/2019
IAP CONSTRUCTION INC.,MAINTENANCE & REPAIRS,5900.00,5/29/2019
"INTERSTATE POWER SYSTEMS, INC.",MAINTENANCE & REPAIRS,119.95,6/14/2019
"MARATHON SPORTSWEAR, INC.",ADVERTISING & PROMOTION,941.50,7/30/2019
ILLINOIS DEPARTMENT OF HUMAN RIGHTS,GENERAL EXPENSES,15.00,8/13/2019
COMPUTER AID INC,TECHNOLOGY SERVICES,21209.50,10/4/2019
IEEE OPERATIONS CENTER,GENERAL EXPENSES,263.00,11/8/2019
UNITEC PARTS CO.,DIRECT PURCHASES,4082.22,2/15/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,268.27,2/6/2019
"MWM CONSULTING GROUP, INC.",CONSULTING,17000.00,4/24/2019
"THOMAS J. WALSH CONSULTING, LLC",CONTRACTUAL SERVICES,6000.00,6/25/2019
GENUINE PARTS COMPANY (NAPA),CONSULTING,140578.08,7/10/2019
"*VEI SOLUTIONS, INC.",MAINTENANCE & REPAIRS,2128.32,11/22/2019
MICHAEL BEST & FRIEDRICH-CHGO,CONSULTING,1287.69,1/15/2019
CITY OF BURBANK,GENERAL EXPENSES,100.00,4/16/2019
KENNETH HOSKINS,LEGAL COSTS,75.00,6/26/2019
TOWN OF CICERO,UTILITIES EXPENSE,310.63,9/5/2019
JC Rivera Inc,CONTRACTUAL SERVICES,1000.00,4/23/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,261.84,8/12/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,6267.43,1/17/2019
AGAE / PRO FENCE JOINT VENTURE,MAINTENANCE & REPAIRS,3091.80,1/16/2019
ROMAY CORP.,LEGAL COSTS,942.10,1/18/2019
"*ANDERSON & SHAH ROOFING, INC.",MAINTENANCE & REPAIRS,15992.10,2/12/2019
"Legalink, Inc. d/b/a Epiq Court Reporting",LEGAL COSTS,1282.40,1/22/2019
"PROTANIC, INC.",MAINTENANCE & REPAIRS,6100.00,2/13/2019
"GUARDIAN INDUSTRIAL SUPPLY, LLC",DIRECT PURCHASES,2486.18,3/12/2019
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,14725.58,3/6/2019
"OER SERVICES, LLC",EQUIPMENT RENTAL,46433.78,3/20/2019
JAMES DWORKIN,LEGAL COSTS,750.00,2/26/2019
"INTERSTATE POWER SYSTEMS, INC.",MAINTENANCE & REPAIRS,2267.25,3/22/2019
NOTARY PUBLIC ASSOCIATION,GENERAL EXPENSES,54.00,3/12/2019
"MARK ANDY, INC.",MAINTENANCE & REPAIRS,125.00,3/27/2019
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,139374.42,3/19/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,81433.00,4/2/2019
"AMERICAN BUILDING SERVICES, LLC (M-D BUILDING MATERIALS)",DIRECT PURCHASES,1630.38,5/3/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,695.10,4/30/2019
CHICAGO METRO CONSTRUCTION D/B/A ARLINGTON GLASS & MIRROR CO.,MAINTENANCE & REPAIRS,3706.68,5/31/2019
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,200.00,6/7/2019
TXO SYSTEMS INC,DIRECT PURCHASES,5800.00,6/20/2019
"Legalink, Inc. d/b/a Epiq Court Reporting",LEGAL COSTS,2310.50,6/21/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,5732.66,7/25/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,247831.03,8/1/2019
GENUINE PARTS COMPANY (NAPA),ADVERTISING & PROMOTION,3685.05,9/6/2019
"THOMAS J. WALSH CONSULTING, LLC",CONTRACTUAL SERVICES,6000.00,9/12/2019
PETER R. MEYERS,LEGAL COSTS,6007.93,9/19/2019
MEDIAAGILITY INC,TECHNOLOGY SERVICES,2228.10,9/24/2019
GRANT LAW LLC,LEGAL COSTS,37591.00,9/24/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,845.20,11/6/2019
ZIONS BANK,GENERAL EXPENSES,102089.57,11/15/2019
KONE SPARES,DIRECT PURCHASES,3057.00,12/24/2019
"ARAMARK UNIFORM SERVICES, INC.",CONTRACTUAL SERVICES,297.32,12/18/2019
GRANT LAW LLC,LEGAL COSTS,4639.00,12/20/2019
"PROMPT ELECTRIC, INC.",MAINTENANCE & REPAIRS,3041.76,1/24/2019
FOREST PARK POLICE DEPT.,PURCHASE OF SECURITY SERVICES,6799.11,1/31/2019
"*THE BLUEPRINT SHOPPE, INC.",MAINTENANCE & REPAIRS,1301.95,3/26/2019
NOETIX CORPORATION,MAINTENANCE & REPAIRS,105.45,3/14/2019
FLOATING MUSEUM,CONTRACTUAL SERVICES,5000.00,4/9/2019
DENIS WILLIAMS LLC,ADMINISTRATION & HR,1500.00,4/30/2019
"ACTION K-9 SECURITY, INC.",PURCHASE OF SECURITY SERVICES,372831.26,5/10/2019
CDW GOVERNMENT LLC,DIRECT PURCHASES,42.00,6/4/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,2858.80,7/5/2019
"AUTOMATIC FIRE CONTROLS, INC.",MAINTENANCE & REPAIRS,5000.00,9/12/2019
UNITED PARCEL SERVICE,GENERAL EXPENSES,84.48,9/24/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,4624.00,10/10/2019
"JOHNSON CONTROLS, INC.",MAINTENANCE & REPAIRS,2350.00,11/14/2019
MURRAY & TRETTEL INC,GENERAL EXPENSES,416.25,10/25/2019
NORTHERN ILLINOIS GAS,UTILITIES EXPENSE,162.69,11/5/2019
PNC BANK,TRAVEL & MEETING EXPENSE,1398.32,12/16/2019
"RTB, S.C.",ADMINISTRATION & HR,300.00,2/8/2019
CHICAGO METRO CONSTRUCTION D/B/A ARLINGTON GLASS & MIRROR CO.,MAINTENANCE & REPAIRS,8488.28,3/15/2019
SERVICE SANITATION INC,MAINTENANCE & REPAIRS,1207.00,4/26/2019
ILLINOIS SECRETARY OF STATE,GENERAL EXPENSES,50.00,6/20/2019
"OER SERVICES, LLC",EQUIPMENT RENTAL,2240.00,6/28/2019
CDW GOVERNMENT LLC,MAINTENANCE & REPAIRS,11850.00,8/15/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,517.04,10/4/2019
NIKKI HALE CONSULTING INC,CONTRACTUAL SERVICES,1500.00,9/17/2019
JOHNSON PIPE & SUPPLY CO.,DIRECT PURCHASES,1888.25,10/28/2019
AN EXECUTIVE DECISION,ADVERTISING & PROMOTION,1063.58,10/29/2019
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,1061.60,11/22/2019
"STANTON MECHANICAL, INC.",MAINTENANCE & REPAIRS,23058.19,12/27/2019
VERITEXT CHICAGO REPORTING CO.,LEGAL COSTS,410.95,1/9/2019
EHC CANADA INC. d/b/a EHC GLOBAL,DIRECT PURCHASES,1850.00,2/19/2019
"HIRERIGHT SOLUTIONS, INC.",ADMINISTRATION & HR,14531.24,3/13/2019
GREENBERG TRAURIG LLP,LEGAL COSTS,12336.00,3/19/2019
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CONTRACTUAL SERVICES,49248.27,4/17/2019
"CANON BUSINESS SOLUTIONS, INC.",MAINTENANCE & REPAIRS,8629.60,5/10/2019
JACKSON LEWIS PC,LEGAL COSTS,1904.00,5/21/2019
"CANON BUSINESS SOLUTIONS, INC.",MAINTENANCE & REPAIRS,9684.85,6/12/2019
ELIAS VALDOVINO,LEGAL COSTS,75.00,6/12/2019
TYRONE FELIX,LEGAL COSTS,25.00,6/20/2019
"*ANCHOR STAFFING, INC.",TECHNOLOGY SERVICES,721.68,7/22/2019
"WISCO, INC.",CONTRACTUAL SERVICES,336.54,8/27/2019
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,513.25,9/18/2019
ARC IMAGING RESOURCES,MAINTENANCE & REPAIRS,120.18,10/15/2019
"AT&T MOBILITY NATIONAL ACCOUNTS, LLC",UTILITIES EXPENSE,505.58,10/22/2019
"*THE BLUEPRINT SHOPPE, INC.",MAINTENANCE & REPAIRS,329.37,10/31/2019
INTERNAL REVENUE SERVICE,GENERAL EXPENSES,234406.75,11/13/2019
CONTINENTAL LANGUAGES LLC,CONTRACTUAL SERVICES,727.50,11/29/2019
"*MULTILINGUAL CONNECTIONS, LLC",ADVERTISING & PROMOTION,55.00,5/10/2019
CORPORATE CONCEPTS INC,MAINTENANCE & REPAIRS,5920.00,5/30/2019
"MYERS SERVICE, INC.",LEGAL COSTS,184.00,9/10/2019
SPECIALTY'S CAFE & BAKERY,TRAVEL & MEETING EXPENSE,208.57,10/3/2019
CINTAS CORPORATION,MAINTENANCE & REPAIRS,36.76,1/14/2019
"*ALLPOINTS SECURITY AND DETECTIVE, INC.",PURCHASE OF SECURITY SERVICES,20978.56,2/15/2019
ENTERPRISE LEASING COMPANY OF CHICAGO,EQUIPMENT RENTAL,124593.94,2/12/2019
CHICAGO METRO CONSTRUCTION D/B/A ARLINGTON GLASS & MIRROR CO.,MAINTENANCE & REPAIRS,8288.23,3/22/2019
"CUBIC TRANSPORTATION SYSTEMS, INC.",DIRECT PURCHASES,354366.57,3/20/2019
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,855.50,7/10/2019
EVERGREEN PARK RED LIGHT,GENERAL EXPENSES,100.00,7/18/2019
ERIC THOMAS,LEGAL COSTS,75.00,8/27/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,1792.00,10/4/2019
NOTARY PUBLIC ASSOCIATION,GENERAL EXPENSES,54.00,1/15/2019
"FRASCO, INC.",LEGAL COSTS,175.00,2/20/2019
DIGICERT INC,DIRECT PURCHASES,396.00,4/4/2019
"DATA WEIGHING SYSTEMS, INC.",MAINTENANCE & REPAIRS,330.00,4/25/2019
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,CONTRACTUAL SERVICES,100483.34,4/17/2019
"CAPRICORN COMMUNICATIONS, LLC",CONTRACTUAL SERVICES,6000.00,5/3/2019
*INSPIRED CATERING & EVENTS,GENERAL EXPENSES,266.00,6/27/2019
ZIONS BANK,GENERAL EXPENSES,43590.31,9/4/2019
"LAW BULLETIN PUBLISHING CO, INC.",FINANCIAL & TREAS SVCS,5563.00,10/2/2019
"INTERSTATE POWER SYSTEMS, INC.",MAINTENANCE & REPAIRS,419.85,11/27/2019
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,40.00,1/29/2019
"*DIGBY'S DETECTIVE & SECURITY AGENCY, INC.",PURCHASE OF SECURITY SERVICES,46854.36,3/14/2019
JACKSON LEWIS PC,LEGAL COSTS,9632.00,5/21/2019
JOEL R ANDERSON PC,ADMINISTRATION & HR,1000.00,11/27/2019
JACKSON LEWIS PC,LEGAL COSTS,980.00,12/4/2019
PITNEY BOWES GLOBAL MAILING SYSTEMS,MAINTENANCE & REPAIRS,264.60,1/11/2019
"PROTANIC, INC.",MAINTENANCE & REPAIRS,1100.00,1/28/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,6390.00,2/21/2019
"ACTION K-9 SECURITY, INC.",PURCHASE OF SECURITY SERVICES,520967.73,2/19/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,415.40,3/14/2019
"HADADY MACHINING CO., INC.",DIRECT PURCHASES,14419.75,3/6/2019
"CLEVER DEVICES, LTD",MAINTENANCE & REPAIRS,387649.39,3/21/2019
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,3857.28,3/19/2019
STAPLES ADVANTAGE,DIRECT PURCHASES,34580.86,3/29/2019
PNC BANK,GENERAL EXPENSES,94.19,3/18/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,3350.00,4/5/2019
AGAE / PRO FENCE JOINT VENTURE,MAINTENANCE & REPAIRS,8953.60,4/11/2019
GENUINE PARTS COMPANY (NAPA),MAINTENANCE & REPAIRS,817.06,5/7/2019
UNITED PARCEL SERVICE,GENERAL EXPENSES,207.59,4/30/2019
STAPLES ADVANTAGE,DIRECT PURCHASES,1118.63,4/29/2019
ENTERPRISE FLEET SERVICES,EQUIPMENT RENTAL,124253.01,5/31/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,45435.61,6/6/2019
CINTAS CORPORATION,DIRECT PURCHASES,2872.08,5/28/2019
JAMES Q BRENNWALD,LEGAL COSTS,600.00,6/11/2019
ESSEX BROWNELL,DIRECT PURCHASES,4581.83,8/23/2019
PROGRESS RAIL SERVICES CORPORATION,DIRECT PURCHASES,3358.51,4/12/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,23691.46,7/3/2019
AGAE / PRO FENCE JOINT VENTURE,MAINTENANCE & REPAIRS,29682.00,6/25/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,13688.23,7/16/2019
"GUARDIAN INDUSTRIAL SUPPLY, LLC",DIRECT PURCHASES,1132.00,7/23/2019
"CRANE 1 SERVICES, INC.",MAINTENANCE & REPAIRS,1542.24,8/8/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,3157.72,7/26/2019
GENUINE PARTS COMPANY (NAPA),CONTRACTUAL SERVICES,1475.04,9/24/2019
"WISCO, INC.",MAINTENANCE & REPAIRS,120.56,9/13/2019
"LANER, MUCHIN, DOMBROW, BECKER,",LEGAL COSTS,624.00,9/24/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,2645.12,10/30/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,711.63,10/22/2019
"VERITEXT, LLC",LEGAL COSTS,8157.90,10/16/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,141485.13,10/28/2019
GENUINE PARTS COMPANY (NAPA),GENERAL EXPENSES,379.43,11/27/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,18564.12,11/21/2019
GENUINE PARTS COMPANY (NAPA),TRAVEL & MEETING EXPENSE,7353.47,11/22/2019
ARC IMAGING RESOURCES,MAINTENANCE & REPAIRS,144.00,12/10/2019
SAFETY VISION LLC,FINANCIAL & TREAS SVCS,28564.25,12/31/2019
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,1288.99,2/13/2019
"CHICAGO UNITED INDUSTRIES, LTD.",DIRECT PURCHASES,138.59,3/12/2019
"*ABC HUMANE WILDLIFE CONTROL & PREVENTION, INC.",MAINTENANCE & REPAIRS,424.50,3/1/2019
"SAMUEL CHMELL, M.D.",ADMINISTRATION & HR,3250.00,2/26/2019
"ZIPCAR, INC.",EQUIPMENT RENTAL,596.15,4/10/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,2939.21,4/5/2019
ARC IMAGING RESOURCES,MAINTENANCE & REPAIRS,5490.61,4/26/2019
TAFT STETTINIUS & HOLLISTER LLP,LEGAL COSTS,79933.54,4/30/2019
FOX VALLEY FIRE & SAFETY COMPANY,MAINTENANCE & REPAIRS,26406.50,5/28/2019
CINTAS CORPORATION,MAINTENANCE & REPAIRS,2209.48,10/25/2019
"WISCO, INC.",DIRECT PURCHASES,17.80,1/15/2019
"MIDWEST COMPUTER PRODUCTS, INC.",DIRECT PURCHASES,800.00,3/1/2019
CAIRS,GENERAL EXPENSES,367.25,2/26/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,1338.17,4/9/2019
TOMPKINS PRINTING EQUIPMENT CO.,MAINTENANCE & REPAIRS,535.00,5/31/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,430.00,8/9/2019
"J2 CLOUD SERVICES, LLC.",CONTRACTUAL SERVICES,151.80,9/26/2019
ZIONS BANK,GENERAL EXPENSES,1225916.67,11/22/2019
"JONES LANG LaSALLE, INCORPORATED",MAINTENANCE & REPAIRS,406251.56,12/18/2019
"COMET MESSENGER SERVICE, INC.",CONTRACTUAL SERVICES,87.13,1/4/2019
ENTERPRISE LEASING COMPANY OF CHICAGO,EQUIPMENT RENTAL,89464.94,1/8/2019
POSTAL PARTNERS,GENERAL EXPENSES,94.37,1/10/2019
COOK COUNTY SHERIFF DEPARTMENT,LEGAL COSTS,80.00,1/16/2019
India Martin,CONTRACTUAL SERVICES,1000.00,4/16/2019
CITY OF CHICAGO DEPT.OF REVENUE-RED LIGHT,GENERAL EXPENSES,500.00,4/25/2019
"HERITAGE-CRYSTAL CLEAN, LLC",DIRECT PURCHASES,2240.00,7/12/2019
CITY OF HOMETOWN,GENERAL EXPENSES,100.00,7/30/2019
"VULCAN CONSTRUCTION MATERIALS, LLC",DIRECT PURCHASES,4919.22,11/5/2019
COZEN O'CONNOR,LEGAL COSTS,16461.00,11/27/2019
NORTHERN ILLINOIS UNIVERSITY,TRAVEL & MEETING EXPENSE,850.00,11/14/2019
"*WILEY'S LAWN CARE, LLC",MAINTENANCE & REPAIRS,4865.00,11/19/2019
"INSPE ASSOCIATES,LTD.",ADMINISTRATION & HR,6990.00,12/18/2019
"108 NORTH STATE ST. (CHICAGO) OWNER,LLC",FACILITY RENTAL,32200.00,3/14/2019
ACCOUNTING PRINCIPALS INC,CONTRACTUAL SERVICES,1377.60,3/22/2019
APOLLO VIDEO TECHNOLOGY,FINANCIAL & TREAS SVCS,431.00,4/26/2019
RECORD COPY SERVICES CO.,ADMINISTRATION & HR,417.85,4/26/2019
CUMMINS INC.,MAINTENANCE & REPAIRS,304.90,5/24/2019
BUILDERS CHICAGO CORPORATION,MAINTENANCE & REPAIRS,740.00,8/16/2019
CITY OF EVANSTON,UTILITIES EXPENSE,714.19,10/2/2019
CAMERON BLOUNT,LEGAL COSTS,75.00,11/12/2019
G.A.G. INDUSTRIES CORP.,MAINTENANCE & REPAIRS,52755.89,11/19/2019
"MCCORKLE LITIGATION SERVICES, INC",GENERAL EXPENSES,162.48,1/30/2019
CORPORATE CONCEPTS INC,DIRECT PURCHASES,3095.00,3/19/2019
LYNN ANN KOENIG,LEGAL COSTS,124.00,1/31/2019
NATIONAL ELECTRIC GATE CO.,DIRECT PURCHASES,3200.00,3/14/2019
DONALD MOORE,LEGAL COSTS,75.00,2/28/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,24030.00,4/10/2019
CITY OF CHICAGO-DEPT OF WATER,UTILITIES EXPENSE,23312.24,5/29/2019
"VULCAN CONSTRUCTION MATERIALS, LLC",DIRECT PURCHASES,6098.42,7/25/2019
*SHAMROCK CATERING INC.,TRAVEL & MEETING EXPENSE,367.50,7/17/2019
SANGAMON COUNTY SHERIFF,LEGAL COSTS,50.00,8/9/2019
CENTER OF BRAIN & SPINE SURGERY,ADMINISTRATION & HR,1200.00,10/25/2019
JACKSON LEWIS PC,LEGAL COSTS,2044.00,5/21/2019
"CHICAGO SUN-TIMES, INCORPORATED dba Sun-Times Media Productions, LLC",ADVERTISING & PROMOTION,1272.80,8/28/2019
PEOPLES GAS,UTILITIES EXPENSE,6319.15,9/6/2019
CLEAN! CLEAN! DRY CLEANERS,DIRECT PURCHASES,269.50,11/19/2019
JACKSON LEWIS PC,LEGAL COSTS,3528.00,2/6/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,337374.43,1/16/2019
G & O THERMAL SUPPLY COMPANY,DIRECT PURCHASES,603.50,3/8/2019
"MCCORKLE LITIGATION SERVICES, INC",LEGAL COSTS,4017.49,2/22/2019
MELAN LUCAS,LEGAL COSTS,75.00,2/22/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,16698.58,3/14/2019
CENTURION STORE SUPPLIES,DIRECT PURCHASES,201.44,3/13/2019
*J.P. SIMONS & COMPANY,DIRECT PURCHASES,12486.55,3/28/2019
"INDUSTRIAL ENGINE SERVICE, INC.",DIRECT PURCHASES,2979.56,3/29/2019
INTERTEK USA INC.,CONTRACTUAL SERVICES,7344.00,3/29/2019
"LAW BULLETIN PUBLISHING CO, INC.",FINANCIAL & TREAS SVCS,3000.00,3/29/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,17117.55,4/11/2019
"GREENLINE ENVIRONMENTAL SOLUTIONS, LLC",MAINTENANCE & REPAIRS,4285.00,4/9/2019
CHICAGO METRO CONSTRUCTION D/B/A ARLINGTON GLASS & MIRROR CO.,MAINTENANCE & REPAIRS,733.46,5/17/2019
"LANER, MUCHIN, DOMBROW, BECKER,",LEGAL COSTS,3671.56,4/29/2019
LUBY LAW P.C,CONSULTING,1000.00,5/21/2019
"ATLAS FIRST ACCESS MATERIAL HANDLING, INC.",MAINTENANCE & REPAIRS,643.00,6/20/2019
"INTERSTATE POWER SYSTEMS, INC.",MAINTENANCE & REPAIRS,1704.60,7/17/2019
"THE MCS GROUP, INC.",ADMINISTRATION & HR,5218.51,6/25/2019
"SAFETY KLEEN SYSTEMS, INC.",MAINTENANCE & REPAIRS,4665.83,7/10/2019
"PROTANIC, INC.",MAINTENANCE & REPAIRS,2945.00,7/15/2019
SCARABAEUS LLC,CONTRACTUAL SERVICES,6000.00,7/30/2019
XEROX CORPORATION /XEROX CTR,MAINTENANCE & REPAIRS,11622.99,7/18/2019
"*DIGBY'S DETECTIVE & SECURITY AGENCY, INC.",PURCHASE OF SECURITY SERVICES,95427.34,8/14/2019
"WISCO, INC.",DIRECT PURCHASES,321.50,9/25/2019
"OER SERVICES, LLC",MAINTENANCE & REPAIRS,2880.00,9/17/2019
PNC BANK,LEGAL COSTS,92.61,9/17/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,11714.86,11/8/2019
"WISCO, INC.",DIRECT PURCHASES,337.09,11/14/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,432157.13,11/18/2019
GENUINE PARTS COMPANY (NAPA),DIRECT PURCHASES,33119.24,12/27/2019
"CANON BUSINESS SOLUTIONS, INC.",MAINTENANCE & REPAIRS,8608.16,12/9/2019
"OCCUPATIONAL HEALTH CENTERS OF THE SOUTHWEST, PA. d/b/a CONCENTRA MEDICAL CENTERS",ADMINISTRATION & HR,61364.50,12/11/2019
"MANSFIELD OIL COMPANY OF GAINESVILLE, INC.",FUEL EXPENSE,57710.94,12/18/2019
