VENDOR NAME,EXPENSE CATEGORY,PAYMENT AMOUNT,PAYMENT DATE
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,423.02,5/31/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,1172.15,6/5/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,2201.64,6/5/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,1420.66,6/5/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,1112.7,6/5/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,443.66,6/6/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,2768.28,6/12/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,1137.31,6/14/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,2614.22,6/14/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,1887.22,6/14/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,6264.72,6/21/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1030.34,6/21/2018
*J.P. SIMONS & COMPANY,Maintenance of Lighting,2510.27,6/21/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,182.08,6/21/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,3633.4,6/27/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,442.9,6/28/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,6539.5,6/28/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,3998.64,7/10/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1029.4,7/10/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,112.42,7/10/2018
*J.P. SIMONS & COMPANY,Maintenance of Substations,832.36,7/10/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,4351.69,7/10/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,27480.26,7/12/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,9980.84,7/12/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,396.36,7/12/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,2762.71,7/18/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,187.75,7/18/2018
*J.P. SIMONS & COMPANY,Maintainance of Signal & Control Equipment,1270,7/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,13098.85,7/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,2925.07,7/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,493.12,7/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway,16718.64,7/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,2212.75,7/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,6015.64,7/31/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,660,7/31/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,729,7/31/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,2935.59,7/31/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,8540.07,8/9/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,3443.96,8/9/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,10178.4,8/9/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,2007.5,8/14/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,7050.39,8/16/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1052.22,8/16/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,915,8/16/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,3842.77,8/22/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,4155.5,8/22/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,990,8/28/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,313.08,8/28/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,466.06,8/28/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,1592.79,8/30/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,2004.25,8/30/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,8596,8/30/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,9819.02,8/30/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,4807.16,8/30/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,3481.86,9/4/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,146.47,9/4/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,429.65,9/4/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,1054.14,9/4/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,3862.25,9/11/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,7932.84,9/11/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,88.72,9/11/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,323.06,9/12/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,5783.32,9/13/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,307,9/13/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,704.63,9/13/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,2733.88,9/18/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,2364.99,9/18/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,878.74,9/18/2018
*J.P. SIMONS & COMPANY,Maintenance of Substations,2761.32,9/18/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,814.24,9/18/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,1889.47,9/20/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1916,9/20/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,4098.44,9/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1601.92,9/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,2376.19,9/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,4328,9/27/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,2058,9/27/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,2448.32,10/3/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1605.86,10/3/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,4151.86,10/9/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,239.96,10/9/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,4165.3,10/9/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,17301.44,10/9/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,4721.9,10/11/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1478.4,10/11/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,2818.54,10/16/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1140.52,10/16/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,351.72,10/16/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,1427.18,10/16/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,4716.71,10/18/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,4464.33,10/18/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,5533.06,10/18/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,1432.24,10/23/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,4889.17,10/23/2018
*J.P. SIMONS & COMPANY,Maintain/Repair Communications  Equip,286624,10/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,1783.95,10/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1258.5,10/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,424.8,10/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,39000,10/25/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,271.25,10/30/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,569.94,10/30/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,30.16,10/30/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,1525,11/1/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,4224.84,11/1/2018
*J.P. SIMONS & COMPANY,Maintenance of Substations,2250,11/1/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,2367.87,11/6/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,2276.44,11/6/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,3153.08,11/7/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,220,11/8/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,398.4,11/8/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,199.75,11/8/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,611.88,11/9/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1541.94,11/9/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,1925.95,11/9/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,555.88,11/13/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,192,11/13/2018
*J.P. SIMONS & COMPANY,Maintain/Repair Communications  Equip,64586.4,11/14/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,498,11/14/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,5878.34,11/15/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,932.78,11/15/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,1495.1,11/15/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,2302.45,11/21/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,2229.84,11/23/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,6630.26,11/27/2018
*J.P. SIMONS & COMPANY,Equipment Purchases,24320.6,11/28/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,802.17,11/28/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,882,11/28/2018
*J.P. SIMONS & COMPANY,Equipment Purchases,27498.2,11/30/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,3275.1,11/30/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,1196,12/4/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,972.54,12/4/2018
*J.P. SIMONS & COMPANY,Maintenance of Substations,3278.77,12/4/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,341.6,12/4/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,1178.75,12/5/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,3028.2,12/5/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,62072.3,12/5/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,10478.5,12/6/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,298,12/7/2018
*J.P. SIMONS & COMPANY,Maintain/Repair Communications  Equip,140960,12/11/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,552.04,12/11/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,177.12,12/11/2018
*J.P. SIMONS & COMPANY,Equipment Purchases,890,12/12/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,365.64,12/12/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,3956.16,12/13/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,1023.08,12/13/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,3580,12/13/2018
*J.P. SIMONS & COMPANY,Maintenance of Rail Stations,3018.12,12/13/2018
*J.P. SIMONS & COMPANY,Maintenance of Track & Roadway-Electrical,4178.78,12/18/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,19476,12/26/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,3449.3,12/26/2018
*J.P. SIMONS & COMPANY,Maintenance of Buildings,1394.18,12/28/2018
*J.P. SIMONS & COMPANY,Maintenance of Equipment,3598.96,12/28/2018
*J.P. SIMONS & COMPANY,Maintenance of Escalators,285,12/28/2018
*KOI COMPUTERS,Maintenance of Fare Collection Equip - Bus,4570,1/4/2018
*KOI COMPUTERS,Maintain/Repair Communications  Equip,4005,2/1/2018
*KOI COMPUTERS,Administrative Support,7132,4/5/2018
*KOI COMPUTERS,Equipment Purchases,27472,4/12/2018
*KOI COMPUTERS,Computer Operations,3250,4/25/2018
*KOI COMPUTERS,Management,19120,4/27/2018
*KOI COMPUTERS,Administrative Support,760,7/5/2018
*KOI COMPUTERS,Applications Support,22376,7/26/2018
*KOI COMPUTERS,Computer Operations,30656,7/30/2018
*KOI COMPUTERS,Administrative Support,2395,8/15/2018
*KOI COMPUTERS,Equipment Purchases,12228,11/13/2018
"*KOPICO, INC.",Payroll,2398,2/13/2018
"*KOPICO, INC.",Administrative Support,3617.4,9/25/2018
"*L. A. COURT REPORTERS, LLC",I&D Claims (Damage Reserve),108,2/1/2018
"*L. A. COURT REPORTERS, LLC",Administrative Support,367.4,4/23/2018
"*L. A. COURT REPORTERS, LLC",I&D Claims (Damage Reserve),129.15,4/24/2018
"*L. A. COURT REPORTERS, LLC",Consulting Services,308,5/3/2018
"*L. A. COURT REPORTERS, LLC",I&D Claims (Damage Reserve),223.2,12/7/2018
*L.A. REPORTING........,I&D Claims (Damage Reserve),258,3/7/2018
*L.A. REPORTING........,I&D Claims (Damage Reserve),793,3/9/2018
*L.A. REPORTING........,I&D Claims (Damage Reserve),262.5,8/3/2018
*L.A. REPORTING........,I&D Claims (Damage Reserve),330,9/11/2018
*M. WELLS PRINTING COMPANY,Marketing,1298,1/2/2018
*M. WELLS PRINTING COMPANY,Marketing,750,1/22/2018
*M. WELLS PRINTING COMPANY,Marketing,44375,3/12/2018
*M. WELLS PRINTING COMPANY,Marketing,5995,5/3/2018
*M. WELLS PRINTING COMPANY,Administrative Support,255,6/5/2018
*M. WELLS PRINTING COMPANY,Administrative Support,3298,7/19/2018
*M. WELLS PRINTING COMPANY,Marketing,34761,8/9/2018
"*MAY WOOD INDUSTRIES, INC.",Maintenance of Track & Roadway,15882.24,2/14/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,16499,1/2/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,6220,1/9/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,4950,1/31/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,4950,2/14/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,17534.75,3/7/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,27999.98,3/28/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,24688.75,4/3/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,26941.35,4/20/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,9499.75,5/18/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,16492.25,6/28/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,1265.36,8/7/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,22949.5,8/14/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,16499,8/29/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,3500,8/31/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,18500.8,9/21/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,2998.95,12/18/2018
"*MIDWAY OVERHEAD DOOR, INC.",Maintenance of Buildings,22497.75,12/20/2018
"*MORREALE PUBLIC AFFAIRS GROUP, INC.",Marketing,15000,4/26/2018
"*MULTILINGUAL CONNECTIONS, LLC",Marketing,248.82,1/4/2018
"*MULTILINGUAL CONNECTIONS, LLC",Marketing,55,2/22/2018
"*MULTILINGUAL CONNECTIONS, LLC",Marketing,55,3/7/2018
"*MULTILINGUAL CONNECTIONS, LLC",Marketing,504,4/26/2018
"*MULTILINGUAL CONNECTIONS, LLC",Marketing,55,5/24/2018
"*MULTILINGUAL CONNECTIONS, LLC",Marketing,55,7/12/2018
"*MULTILINGUAL CONNECTIONS, LLC",Marketing,55,9/20/2018
"*MULTILINGUAL CONNECTIONS, LLC",Marketing,55,10/3/2018
"*MULTILINGUAL CONNECTIONS, LLC",Marketing,55,12/5/2018
"*MULTILINGUAL CONNECTIONS, LLC",Consulting Services,617.66,12/19/2018
*NAK-MAN CORPORATION,Maintenance of Buildings,2542.8,1/25/2018
*NAK-MAN CORPORATION,Maintenance of Buildings,2542.8,2/15/2018
*NAK-MAN CORPORATION,Equipment Purchases,261325.8,4/16/2018
*NAK-MAN CORPORATION,Maintenance of Rail Stations,4621,6/5/2018
*NAK-MAN CORPORATION,Equipment Purchases,3729.6,6/22/2018
*NAK-MAN CORPORATION,Equipment Purchases,4204.8,7/12/2018
*NAK-MAN CORPORATION,Equipment Purchases,127250.28,7/24/2018
*NAK-MAN CORPORATION,Equipment Purchases,12022.56,7/26/2018
*NAK-MAN CORPORATION,Equipment Purchases,53037.6,10/9/2018
"*NSN EMPLOYER SERVICES, INC.",Policy Adminsitration,10491,2/8/2018
"*NSN EMPLOYER SERVICES, INC.",Policy Adminsitration,57.7,2/22/2018
"*NSN EMPLOYER SERVICES, INC.",Policy Adminsitration,20875,3/21/2018
"*NSN EMPLOYER SERVICES, INC.",Policy Adminsitration,10491,4/30/2018
"*NSN EMPLOYER SERVICES, INC.",Policy Adminsitration,10491,9/6/2018
"*NSN EMPLOYER SERVICES, INC.",Policy Adminsitration,69,9/18/2018
"*NSN EMPLOYER SERVICES, INC.",Policy Adminsitration,10491,10/30/2018
"*NSN EMPLOYER SERVICES, INC.",Policy Adminsitration,34.24,11/1/2018
"*OAKLEY CONSTRUCTION COMPANY, INC.",Contract Construction,25272.62,7/26/2018
"*OAKLEY CONSTRUCTION COMPANY, INC.",Contract Construction,13529.78,7/27/2018
"*PROGRESSIVE INDUSTRIES, INC",Equipment Purchases,31578.95,5/9/2018
"*PW ASSOCIATES, INC.",Drug & Alcohol Testing,3533.5,1/24/2018
"*PW ASSOCIATES, INC.",Drug & Alcohol Testing,1591,2/6/2018
"*PW ASSOCIATES, INC.",Drug & Alcohol Testing,5487.5,3/2/2018
*RAE PRODUCTS AND CHEMICALS CORPORATION,Maintenance of Equipment,566.91,1/26/2018
*RAE PRODUCTS AND CHEMICALS CORPORATION,Maintenance of Equipment,483.02,5/10/2018
*RAE PRODUCTS AND CHEMICALS CORPORATION,Maintenance of Equipment,271.5,5/16/2018
*RAE PRODUCTS AND CHEMICALS CORPORATION,Maintenance of Equipment,144.46,8/21/2018
*RAE PRODUCTS AND CHEMICALS CORPORATION,Maintenance of Rail Stations,1184.43,8/21/2018
*RAE PRODUCTS AND CHEMICALS CORPORATION,Maintenance of Rail Stations,2054.38,10/24/2018
*RAE PRODUCTS AND CHEMICALS CORPORATION,Maintenance of Rail Stations,4008.88,12/11/2018
*RAE PRODUCTS AND CHEMICALS CORPORATION,Maintenance of Rail Stations,227.12,12/27/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,5329,1/12/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,3976.5,2/9/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,22357,3/9/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,13344.5,4/4/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,12904.5,5/4/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,13344.5,6/13/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,13344.5,7/18/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,12727.5,8/15/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,14982,9/21/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,29177,12/19/2018
"*RINGOLD FINANCIAL MANAGEMENT SERVICES, INC.",Consulting Services,7710,12/26/2018
"*ROSS BARNEY ARCHITECTS, INC.",Consulting Services,51862.5,11/23/2018
"*S.A.L. EXPRESS, INC., d/b/a/ S.A.L TRAFFIC CONTROL",Maintenance of Structures,5570.5,6/15/2018
"*S.A.L. EXPRESS, INC., d/b/a/ S.A.L TRAFFIC CONTROL",Maintenance of Structures,4806,6/19/2018
"*S.A.L. EXPRESS, INC., d/b/a/ S.A.L TRAFFIC CONTROL",Maintenance of Buildings,2427,6/21/2018
"*S.A.L. EXPRESS, INC., d/b/a/ S.A.L TRAFFIC CONTROL",Maintenance of Structures,4677.75,6/21/2018
"*S.A.L. EXPRESS, INC., d/b/a/ S.A.L TRAFFIC CONTROL",Maintenance of Buildings,3313.3,7/10/2018
"*S.A.L. EXPRESS, INC., d/b/a/ S.A.L TRAFFIC CONTROL",Maintenance of Buildings,1855.3,7/12/2018
"*S.A.L. EXPRESS, INC., d/b/a/ S.A.L TRAFFIC CONTROL",Maintenance of Structures,19344.7,8/10/2018
"*S.A.L. EXPRESS, INC., d/b/a/ S.A.L TRAFFIC CONTROL",Maintenance of Structures,14440.8,8/16/2018
"*S.A.L. EXPRESS, INC., d/b/a/ S.A.L TRAFFIC CONTROL",Equipment Purchases,17317.25,8/17/2018
*SHAMROCK CATERING INC.,Administrative Support,212,5/3/2018
*SHAMROCK CATERING INC.,Administrative Support,199.5,7/20/2018
*SHAMROCK CATERING INC.,Administrative Support,199.5,7/24/2018
*SHAMROCK CATERING INC.,Management,720,8/17/2018
*SHAMROCK CATERING INC.,Professional / Technical,1047.5,8/23/2018
*SHAMROCK CATERING INC.,Administrative Support,893.75,9/6/2018
*SHAMROCK CATERING INC.,Administrative Support,192.5,10/24/2018
*SHAMROCK CATERING INC.,Administrative Support,486.65,11/7/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4204.2,1/22/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4287.4,2/7/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4375.8,3/19/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4446,4/27/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4378.4,5/29/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4373.2,6/22/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4227.6,7/13/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,25365,7/18/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4318.6,8/21/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,3135,8/30/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,2090,9/28/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4378.4,10/1/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4370.6,10/19/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,3135,10/31/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,6856.4,11/29/2018
*SOUTH SUBURBAN PEST CONTROL,Maintenance of Equipment,4209.4,12/20/2018
"*STAR & CREST DECORATING, INC.",Vehicle Rehab,13862,2/5/2018
"*STAR & CREST DECORATING, INC.",Vehicle Rehab,13862,3/23/2018
"*STAR & CREST DECORATING, INC.",Vehicle Rehab,13862,4/5/2018
"*STAR & CREST DECORATING, INC.",Vehicle Rehab,13862,5/17/2018
*SULLIVAN REPORTING COMPANY,I&D Claims (Damage Reserve),207.45,1/25/2018
*SULLIVAN REPORTING COMPANY,I&D Claims (Damage Reserve),146.1,2/1/2018
*SULLIVAN REPORTING COMPANY,I&D Claims (Damage Reserve),1473.1,3/6/2018
*SULLIVAN REPORTING COMPANY,I&D Claims (Damage Reserve),1403,3/8/2018
*SULLIVAN REPORTING COMPANY,I&D Claims (Damage Reserve),807.5,4/4/2018
*SULLIVAN REPORTING COMPANY,I&D Claims (Damage Reserve),196.1,4/10/2018
*SULLIVAN REPORTING COMPANY,I&D Claims (Damage Reserve),935.9,4/11/2018
*SULLIVAN REPORTING COMPANY,I&D Claims (Damage Reserve),446.4,4/17/2018
*SULLIVAN REPORTING COMPANY,I&D Claims (Damage Reserve),149,4/18/2018
*SULLIVAN REPORTING COMPANY,I&D Claims (Damage Reserve),225.25,5/8/2018
"*TEAMPLETE, LLC",Consulting Services,4810,11/23/2018
"*THE BLUEPRINT SHOPPE, INC.",Management,2842.2,1/23/2018
"*THE BLUEPRINT SHOPPE, INC.",Management,615,1/25/2018
"*THE BLUEPRINT SHOPPE, INC.",Management,2005.12,8/21/2018
"*THE BLUEPRINT SHOPPE, INC.",Management,5400,9/18/2018
"*THE BLUEPRINT SHOPPE, INC.",Management,306,11/13/2018
"*THE BLUEPRINT SHOPPE, INC.",Management,674,12/21/2018
"*TKG & ASSOCIATES, LLC",Professional / Technical,10000,1/31/2018
"*TONERVISION, INC.",Applications Support,4653.4,3/13/2018
"*TONERVISION, INC.",Applications Support,12897.1,9/21/2018
"*TONERVISION, INC.",Applications Support,128971,10/9/2018
